table_name,field_name,language,translation,record_id,field_value
stops,stop_name,sv,Kuriagränden,1626,
stops,stop_name,sv,Assistentgatan,1605,
stops,stop_name,sv,Åkerbacksvägen,1414,
stops,stop_name,sv,Tieragatan,1670,
stops,stop_name,sv,Simhallen,696,
stops,stop_name,sv,Varvstorget,7,
stops,stop_name,sv,Lukoilavägen,1057,
stops,stop_name,sv,Sommelovägen,304,
stops,stop_name,sv,Veckarviksvägen Ö,8188,
stops,stop_name,sv,Formansgatan,1545,
stops,stop_name,sv,Örvik V,8181,
stops,stop_name,sv,Varkkabergsgatan,23,
stops,stop_name,sv,Perno skola,772,
stops,stop_name,sv,Oriketogatan,1610,
stops,stop_name,sv,Puolniittuvägen,1094,
stops,stop_name,sv,Gamla begravningsplatsen,795,
stops,stop_name,sv,Vitanovavägen,1818,
stops,stop_name,sv,Böle S,8291,
stops,stop_name,sv,Maanpäävägen,1429,
stops,stop_name,sv,Kolliskogsvägen,1765,
stops,stop_name,sv,Toijaisvägen,400,
stops,stop_name,sv,Kastuvägen,612,
stops,stop_name,sv,Gamla Auvaismäkivägen,1386,
stops,stop_name,sv,Lavparken,1217,
stops,stop_name,sv,Raunistulavägen,178,
stops,stop_name,sv,Assistentgatan,1606,
stops,stop_name,sv,Skansen,347,
stops,stop_name,sv,Pargas skolcenter,8145,
stops,stop_name,sv,Brännverket,1228,
stops,stop_name,sv,Västra centrum,1531,
stops,stop_name,sv,Kakskertavägen,375,
stops,stop_name,sv,Färjkarlsgatan,398,
stops,stop_name,sv,Uittamoparken,923,
stops,stop_name,sv,Elisabetsgatan,1779,
stops,stop_name,sv,Sampsagatan,916,
stops,stop_name,sv,Moisiovägen,1585,
stops,stop_name,sv,Majamäkigatan,1736,
stops,stop_name,sv,Kråkkärret,828,
stops,stop_name,sv,Birka,562,
stops,stop_name,sv,Friskalavägen,362,
stops,stop_name,sv,Annaparken,525,
stops,stop_name,sv,Brännskogsvägen,408,
stops,stop_name,sv,Akademihuset,66,
stops,stop_name,sv,Liljedalen,592,
stops,stop_name,sv,Vesivuotavavägen,901,
stops,stop_name,sv,Porkkagränden,991,
stops,stop_name,sv,Ålandsgatan,685,
stops,stop_name,sv,Senapsvägen,1282,
stops,stop_name,sv,Logarvaregatan,1600,
stops,stop_name,sv,Sysilax S,8155,
stops,stop_name,sv,Lalax,1423,
stops,stop_name,sv,Tammimäki,565,
stops,stop_name,sv,Bergengatan,486,
stops,stop_name,sv,Skogsuddevägen S,8169,
stops,stop_name,sv,Ladugrundet,126,
stops,stop_name,sv,Uittamo City,1212,
stops,stop_name,sv,Örngatan,837,
stops,stop_name,sv,Messingsgatan,237,
stops,stop_name,sv,Annaparken,582,
stops,stop_name,sv,Jäkärläinfarten,1104,
stops,stop_name,sv,Rusthållsbrinken,1701,
stops,stop_name,sv,Arvidsgatan,209,
stops,stop_name,sv,Rojolavägen,255,
stops,stop_name,sv,Ispois,988,
stops,stop_name,sv,Lyftkransgatan,1209,
stops,stop_name,sv,Halvarsgatan,1357,
stops,stop_name,sv,Skolgatan,107,
stops,stop_name,sv,Kierlävägen,1242,
stops,stop_name,sv,Björnbrinken,307,
stops,stop_name,sv,Oskarsgränd,202,
stops,stop_name,sv,Lyftkransgatan,805,
stops,stop_name,sv,Toivolagatan,638,
stops,stop_name,sv,Artukaisvägen,631,
stops,stop_name,sv,Sommarvägen,405,
stops,stop_name,sv,Nummisparkgatan,1333,
stops,stop_name,sv,Lidvägen,1267,
stops,stop_name,sv,Elinavägen,284,
stops,stop_name,sv,Samppalinna skola,138,
stops,stop_name,sv,Glovägen S,8210,
stops,stop_name,sv,Hingstallen,263,
stops,stop_name,sv,Varvsvägen,1269,
stops,stop_name,sv,Österåkergatan,1024,
stops,stop_name,sv,Varvsvägen,1263,
stops,stop_name,sv,Pihkalagatan,883,
stops,stop_name,sv,Suvilinnavägen,391,
stops,stop_name,sv,Haverivägen,1117,
stops,stop_name,sv,Kärsämäkivägen,67,
stops,stop_name,sv,Överstegatan,946,
stops,stop_name,sv,Centrum,T86,
stops,stop_name,en,City centre,T86,
stops,stop_name,sv,Vuorelavägen,1719,
stops,stop_name,sv,Skogsstigen,317,
stops,stop_name,sv,Österkalax Ö,8305,
stops,stop_name,sv,Kastuparken,177,
stops,stop_name,sv,Ruskobäcksvägen,1103,
stops,stop_name,sv,Sävvägen,410,
stops,stop_name,sv,Oriniemi,413,
stops,stop_name,sv,Påvegatan,1410,
stops,stop_name,sv,Lillheikkilävägen,604,
stops,stop_name,sv,Wibeliusparken,599,
stops,stop_name,sv,Meritalo,366,
stops,stop_name,sv,Tiisalavägen,1254,
stops,stop_name,sv,Hamarogatan,1613,
stops,stop_name,sv,Skolgatan V,8147,
stops,stop_name,sv,Piparby Ö,8208,
stops,stop_name,sv,Simonbyvägen S,8159,
stops,stop_name,sv,Knutsvägen,749,
stops,stop_name,sv,Skansbacken,787,
stops,stop_name,sv,Sjömansgatan,77,
stops,stop_name,sv,Hallis köpcentrum,1635,
stops,stop_name,sv,Frilagret,532,
stops,stop_name,sv,Bryggerigränden,1581,
stops,stop_name,sv,Nagu skärgårdsväg 40 N,8196,
stops,stop_name,sv,Ekstocksgränden,399,
stops,stop_name,sv,Rätiälägatan,646,
stops,stop_name,sv,Mäenpäävägen,1399,
stops,stop_name,sv,Kongresscentrum,1643,
stops,stop_name,sv,Mörögränden,180,
stops,stop_name,sv,Brunnsgatan,849,
stops,stop_name,sv,Järngatan,872,
stops,stop_name,sv,Kallanpää,547,
stops,stop_name,sv,Stadssjukhuset,862,
stops,stop_name,sv,Krogvägen,1120,
stops,stop_name,sv,Vattenverket,213,
stops,stop_name,sv,Ormberggatan,523,
stops,stop_name,sv,Pargas torg S,8132,
stops,stop_name,sv,Stövelklippan,88,
stops,stop_name,sv,Linnasmäkiparken,661,
stops,stop_name,sv,Retais,8258,
stops,stop_name,sv,Magnus Tavasts gata,1621,
stops,stop_name,sv,Jahndiket,1338,
stops,stop_name,sv,Lindplatsen,717,
stops,stop_name,sv,Skogsby,782,
stops,stop_name,sv,Auvaisvägen,1179,
stops,stop_name,sv,Karlögatan,1509,
stops,stop_name,sv,Hipposvägen,1042,
stops,stop_name,sv,Anttila,1417,
stops,stop_name,sv,Niuskalagatan,801,
stops,stop_name,sv,Fjärilsgatan,745,
stops,stop_name,sv,Tomtebacken,76,
stops,stop_name,sv,Suoniemi,1402,
stops,stop_name,sv,Partavägen,629,
stops,stop_name,sv,Bilbesiktningen,894,
stops,stop_name,sv,Citymarket,1801,
stops,stop_name,sv,Ankokvägen S,8332,
stops,stop_name,sv,Markulavägen,798,
stops,stop_name,sv,Datacity,1032,
stops,stop_name,sv,Ekvalla,369,
stops,stop_name,sv,Niitunniskavägen,24,
stops,stop_name,sv,Fridhemsvägen,569,
stops,stop_name,sv,Browalliusgränden,1407,
stops,stop_name,sv,Verkanvägen Ö,8278,
stops,stop_name,sv,Glovägen N,8209,
stops,stop_name,sv,Blygatan,302,
stops,stop_name,sv,Vårdberget,163,
stops,stop_name,sv,Näsby Ö,8321,
stops,stop_name,sv,Pansio skola,778,
stops,stop_name,sv,Speditionsgatan,1821,
stops,stop_name,sv,Galtby,8272,
stops,stop_name,sv,Alakylävägen,1541,
stops,stop_name,sv,Färjkarlsgatan,330,
stops,stop_name,sv,Ringbrynjegatan,1614,
stops,stop_name,sv,Getholmen Ö,8230,
stops,stop_name,sv,Lillträsket Ö,8236,
stops,stop_name,sv,Kroggränden,1121,
stops,stop_name,sv,Badanläggningen,556,
stops,stop_name,sv,Allaisgatan,1362,
stops,stop_name,sv,Pallivaha skola,522,
stops,stop_name,sv,Fyrstranden,98,
stops,stop_name,sv,Findron Ö,8200,
stops,stop_name,sv,Naulagårdsvägen,1294,
stops,stop_name,sv,Hammarbacka,468,
stops,stop_name,sv,Korpoströmsvägen 432 S,8295,
stops,stop_name,sv,"Busstation, ankomstplattform",LTulo,
stops,stop_name,sv,Kaivois,382,
stops,stop_name,sv,Österlånggatan,996,
stops,stop_name,sv,Rönnudden,97,
stops,stop_name,sv,Säkylävägen,1376,
stops,stop_name,sv,Överbyvägen,299,
stops,stop_name,sv,Kuppis station,846,
stops,stop_name,sv,Syvälahti,95,
stops,stop_name,sv,Reso å,681,
stops,stop_name,sv,Kanslersvägen,1009,
stops,stop_name,sv,Samppalinna,339,
stops,stop_name,sv,Varvsstranden,789,
stops,stop_name,sv,Nyborgsvägen N,8302,
stops,stop_name,sv,Mäkivaaravägen,1298,
stops,stop_name,sv,Salutorget,T2,
stops,stop_name,en,Market Square (City centre),T2,
stops,stop_name,sv,Kyrkåker S,8283,
stops,stop_name,sv,Trätorget,PT1,
stops,stop_name,en,Puutori square,PT1,
stops,stop_name,sv,Hallisvägen,1332,
stops,stop_name,sv,Bältargatan,832,
stops,stop_name,sv,Ladugårdsgatan,767,
stops,stop_name,sv,Virusmäkivägen,176,
stops,stop_name,sv,Prostvik S,8193,
stops,stop_name,sv,Katarinahemmet,1707,
stops,stop_name,sv,Hongaisstranden,297,
stops,stop_name,sv,Kiikku,1566,
stops,stop_name,sv,Haihuvägen,1361,
stops,stop_name,sv,Viikkalavägen,1166,
stops,stop_name,sv,Henriks kyrka,466,
stops,stop_name,sv,Långreven,1745,
stops,stop_name,sv,Hintza Knaps gata,835,
stops,stop_name,sv,Marjamäkivägen,424,
stops,stop_name,sv,Stålarmsgatan,140,
stops,stop_name,sv,Idrottsparken,157,
stops,stop_name,sv,Krukmakaregatan,1816,
stops,stop_name,sv,Runosbackens hälsostation,957,
stops,stop_name,sv,Logomo,1016,
stops,stop_name,sv,Halvarsgatan,345,
stops,stop_name,sv,Ässjegatan,670,
stops,stop_name,sv,Lillhagegränden,308,
stops,stop_name,sv,Salutorget,T41,
stops,stop_name,en,Market Square (City centre),T41,
stops,stop_name,sv,Mölnbyvägen,1243,
stops,stop_name,sv,Lavstigen,989,
stops,stop_name,sv,S:t Marieporten,287,
stops,stop_name,sv,Importgatan,576,
stops,stop_name,sv,Biolinjen,1813,
stops,stop_name,sv,Välimaavägen,1152,
stops,stop_name,sv,Gertrudsgatan,17,
stops,stop_name,sv,Muntersgatan,955,
stops,stop_name,sv,Jäkärlävägen,1774,
stops,stop_name,sv,Vakka-Suomivägen,495,
stops,stop_name,sv,Lustigkullavägen,1236,
stops,stop_name,sv,Regementsvägen,1354,
stops,stop_name,sv,Ilpois köpcentrum,511,
stops,stop_name,sv,Koslätt åkern N,8192,
stops,stop_name,sv,Tandkliniken,847,
stops,stop_name,sv,Kastuparken,200,
stops,stop_name,sv,Filargatan,839,
stops,stop_name,sv,Muddergrenen,188,
stops,stop_name,sv,Kopparövägen S,8165,
stops,stop_name,sv,Fjärilsgatan,737,
stops,stop_name,sv,FPA,71,
stops,stop_name,sv,Källflödet,1275,
stops,stop_name,sv,Havregatan,463,
stops,stop_name,sv,Centrum,T14,
stops,stop_name,en,City centre,T14,
stops,stop_name,sv,Hepokankare,779,
stops,stop_name,sv,Annängsvägen,1731,
stops,stop_name,sv,Regementsvägen,1454,
stops,stop_name,sv,Stadsteatern,338,
stops,stop_name,sv,Helasvägen,1390,
stops,stop_name,sv,Hietalavägen,549,
stops,stop_name,sv,Stora Bocksvägen,563,
stops,stop_name,sv,Byäng Ö,8162,
stops,stop_name,sv,Rävkärrsvägen,1183,
stops,stop_name,sv,Sjömanskyrka,766,
stops,stop_name,sv,Paavolaplan,739,
stops,stop_name,sv,Skolgatan Ö,8148,
stops,stop_name,sv,Svedjevägen V,8253,
stops,stop_name,sv,Pansiovägen,1011,
stops,stop_name,sv,Galtby brygga,8274,
stops,stop_name,sv,Pirttilähdegatan,477,
stops,stop_name,sv,Roslax S,8328,
stops,stop_name,sv,Björnbrinken,422,
stops,stop_name,sv,Hallisbron,1411,
stops,stop_name,sv,Pajbackavägen Ö,8150,
stops,stop_name,sv,Fyrstranden,81,
stops,stop_name,sv,Ispois,998,
stops,stop_name,sv,Sporrgatan,1213,
stops,stop_name,sv,Svartviksvägen,409,
stops,stop_name,sv,Katarinahemmet,1706,
stops,stop_name,sv,Wibeliusparken,596,
stops,stop_name,sv,Luolavuorivägen,860,
stops,stop_name,sv,Gustavsvägen,964,
stops,stop_name,sv,Tengströmsgatan,195,
stops,stop_name,sv,Allaisgatan,1359,
stops,stop_name,sv,Ersby Ö,8158,
stops,stop_name,sv,Nikkilä,1412,
stops,stop_name,sv,Prisma,1805,
stops,stop_name,sv,Kommunalsjukhusvägen,942,
stops,stop_name,sv,Bäckbrinksvägen,1425,
stops,stop_name,sv,Kiikku,1014,
stops,stop_name,sv,Storbergsvägen,1379,
stops,stop_name,sv,Blygatan,301,
stops,stop_name,sv,Stenhagen Ö,8224,
stops,stop_name,sv,Ängsbacksvägen,420,
stops,stop_name,sv,Svalas,1674,
stops,stop_name,sv,Sampas,1306,
stops,stop_name,sv,Boreparken,11,
stops,stop_name,sv,Kohmogränden,1653,
stops,stop_name,sv,Annegatan,210,
stops,stop_name,sv,Smedsgatan,137,
stops,stop_name,sv,Kakskerta kyrka,1270,
stops,stop_name,sv,"Busstation, plattform 9",L9,
stops,stop_name,sv,Förin,334,
stops,stop_name,sv,Jokelavägen,1141,
stops,stop_name,sv,Mälikkälä,781,
stops,stop_name,sv,Korpolaisbacken,99,
stops,stop_name,sv,Järnvägsstation,151,
stops,stop_name,sv,Lugnetvägen,568,
stops,stop_name,sv,Terrängvägen,276,
stops,stop_name,sv,Kaskisvägen,222,
stops,stop_name,sv,Karby Ö,8300,
stops,stop_name,sv,Mässcentrum,1521,
stops,stop_name,sv,Gamla begravningsplatsen,785,
stops,stop_name,sv,Pargas kyrka N,8133,
stops,stop_name,sv,Mäenpäävägen,1400,
stops,stop_name,sv,Klippbrinken,1052,
stops,stop_name,sv,Kuralasvängen,1640,
stops,stop_name,sv,Roslax N,8327,
stops,stop_name,sv,Harlaxvägen,310,
stops,stop_name,sv,Björkasinfarten,788,
stops,stop_name,sv,Norra sundet,679,
stops,stop_name,sv,Mickelsmässgränden,1782,
stops,stop_name,sv,Syrjälävägen,1727,
stops,stop_name,sv,Trätorget,PT6,
stops,stop_name,en,Puutori square,PT6,
stops,stop_name,sv,Bomgränden,428,
stops,stop_name,sv,Granskogsgränden,407,
stops,stop_name,sv,Stjärntydargatan,1780,
stops,stop_name,sv,Rosklax S,8287,
stops,stop_name,sv,Lenholm V,8173,
stops,stop_name,sv,Huhkomaavägen,1113,
stops,stop_name,sv,Åbo busstation,19,
stops,stop_name,en,Turku bus station,19,
stops,stop_name,sv,Hännikkögatan,881,
stops,stop_name,sv,Rådmansstigen,705,
stops,stop_name,sv,Gustavsvägen,975,
stops,stop_name,sv,Ruohonpäägatan,1022,
stops,stop_name,sv,Vasaparken,579,
stops,stop_name,sv,Artukaisvägen,757,
stops,stop_name,sv,Gölgatan,248,
stops,stop_name,sv,Flygstationsvägen,1059,
stops,stop_name,sv,Gloriagränden,652,
stops,stop_name,sv,Tjudergatan,659,
stops,stop_name,sv,Miljoonatie,1043,
stops,stop_name,sv,Autisplan,203,
stops,stop_name,sv,Pernovarvet,775,
stops,stop_name,sv,Peltola,1473,
stops,stop_name,sv,Järnverksgatan,1220,
stops,stop_name,sv,Kyrlävägen,111,
stops,stop_name,sv,Rosklax N,8288,
stops,stop_name,sv,Rusthållsgatan,1467,
stops,stop_name,sv,Valkiaisvuorivägen,624,
stops,stop_name,sv,Lillheikkilävägen,1018,
stops,stop_name,sv,S:t Mariebassängen,240,
stops,stop_name,sv,Salinsängsvägen,1319,
stops,stop_name,sv,Igelkottsstigen,730,
stops,stop_name,sv,Bleckstadsgatan,967,
stops,stop_name,sv,Trätorget,42,
stops,stop_name,sv,Multavierugatan,1598,
stops,stop_name,sv,Kuppis bollhall,1044,
stops,stop_name,sv,Ormberggatan,633,
stops,stop_name,sv,Mannerheimparken,154,
stops,stop_name,sv,Ekvalla,387,
stops,stop_name,sv,Gamla Moisiovägen,1583,
stops,stop_name,sv,Harjattulavägen,1759,
stops,stop_name,sv,Svartågatan,462,
stops,stop_name,sv,Vajoskärrsgatan,1233,
stops,stop_name,sv,Iskoisgatan,1129,
stops,stop_name,sv,Lindvägen,716,
stops,stop_name,sv,Hepokankare,1528,
stops,stop_name,sv,Jäkärlä köpcentrum,1366,
stops,stop_name,sv,Göransplan,1028,
stops,stop_name,sv,Hampspinnaregatan,910,
stops,stop_name,sv,Askaisvägen,605,
stops,stop_name,sv,Begravningsplatsvägen,1682,
stops,stop_name,sv,Säkylävägen,1377,
stops,stop_name,sv,Förin,294,
stops,stop_name,sv,Korpoströmsvägen 101 Ö,8285,
stops,stop_name,sv,Krukmakaregatan,1815,
stops,stop_name,sv,Studentbyn,1644,
stops,stop_name,sv,Lyftkransgatan,1208,
stops,stop_name,sv,Jäkärläinfarten,1100,
stops,stop_name,sv,Siirivägen,229,
stops,stop_name,sv,Kuralasvängen,1661,
stops,stop_name,sv,Bilbesiktningen,904,
stops,stop_name,sv,Tekkalavägen,1388,
stops,stop_name,sv,Forum Marinum,5,
stops,stop_name,sv,Partavägen,613,
stops,stop_name,sv,Bendby Ö,8294,
stops,stop_name,sv,Oljehamnen,674,
stops,stop_name,sv,Batterihagen,1811,
stops,stop_name,sv,Markomby Ö,8298,
stops,stop_name,sv,Tungatan,1198,
stops,stop_name,sv,Ekipagegatan,602,
stops,stop_name,sv,Reningsverket,580,
stops,stop_name,sv,Karlaparken,597,
stops,stop_name,sv,Haavikko,1159,
stops,stop_name,sv,Toijaisvägen,96,
stops,stop_name,sv,Jäkärlä parkväg,1096,
stops,stop_name,sv,Moisiorampen,1076,
stops,stop_name,sv,Urusgrenen,1230,
stops,stop_name,sv,Kroggränden,1177,
stops,stop_name,sv,Stengrundsgränden,412,
stops,stop_name,sv,Alakylävägen,1543,
stops,stop_name,sv,Kakelfabriken,890,
stops,stop_name,sv,Ilpoisbrinken,515,
stops,stop_name,sv,Korvalagatan,449,
stops,stop_name,sv,Tungatan,1191,
stops,stop_name,sv,Jokipelto,231,
stops,stop_name,sv,Kakskerta kyrka,1262,
stops,stop_name,sv,Tulpanstigen,603,
stops,stop_name,sv,Monnoisvägen,1421,
stops,stop_name,sv,Kölgatan,1697,
stops,stop_name,sv,Stengrundsgränden,318,
stops,stop_name,sv,Hipposvägen,1036,
stops,stop_name,sv,Savolaxgatan,1490,
stops,stop_name,sv,Suvelavägen,389,
stops,stop_name,sv,Åbo slott,54,
stops,stop_name,sv,Räntämäki,1441,
stops,stop_name,sv,Pulkkavuori,1465,
stops,stop_name,sv,S:t Marieporten,212,
stops,stop_name,sv,Trätorget,PT4,
stops,stop_name,en,Puutori square,PT4,
stops,stop_name,sv,Tammerforsvägen,226,
stops,stop_name,sv,Järnvägsstation,144,
stops,stop_name,sv,Nyborgsvägen S,8301,
stops,stop_name,sv,Bryggerigränden,649,
stops,stop_name,sv,Varvets port,1825,
stops,stop_name,sv,Brännverket,1223,
stops,stop_name,sv,Ängsbacksvägen,309,
stops,stop_name,sv,Hunäsvägen V,8175,
stops,stop_name,sv,Birka,546,
stops,stop_name,sv,Toivolagatan,859,
stops,stop_name,sv,Tulpanstigen,617,
stops,stop_name,sv,Korpoströmsvägen 219 S,8289,
stops,stop_name,sv,Pargas kyrka S,8134,
stops,stop_name,sv,Nya begravningsplatsen,714,
stops,stop_name,sv,Jonsäng,8153,
stops,stop_name,sv,Artukais fabrik,724,
stops,stop_name,sv,Huiskulavägen,1089,
stops,stop_name,sv,Sotalaisgatan,336,
stops,stop_name,sv,Johansgatan,516,
stops,stop_name,sv,Kalkilavägen Ö,8178,
stops,stop_name,sv,Tillerigatan,1512,
stops,stop_name,sv,Björnplan,1041,
stops,stop_name,sv,Trädgårdsgatan,149,
stops,stop_name,sv,Haartmansgatan,987,
stops,stop_name,sv,Mesanparken,734,
stops,stop_name,sv,Byäng V,8161,
stops,stop_name,sv,Träskändavägen,1253,
stops,stop_name,sv,Signaliststigen,984,
stops,stop_name,sv,Auvaismäkivägen,1176,
stops,stop_name,sv,Tekkalavägen,1391,
stops,stop_name,sv,Skogsby,1527,
stops,stop_name,sv,Stövelklippan,91,
stops,stop_name,sv,Lasarettsgatan,583,
stops,stop_name,sv,Hennalavägen,384,
stops,stop_name,sv,Kyrkvaktmästarvägen,1608,
stops,stop_name,sv,Tövsalagatan,1709,
stops,stop_name,sv,Muntiogatan,1493,
stops,stop_name,sv,Kemppilägatan,669,
stops,stop_name,sv,Varvstorget,51,
stops,stop_name,sv,Renparkens plan,804,
stops,stop_name,sv,Pampgatan,1724,
stops,stop_name,sv,Lasarettsparken,48,
stops,stop_name,sv,Klosterbacken,864,
stops,stop_name,sv,Gamla Beckholmsvägen,401,
stops,stop_name,sv,Borgmästarstigen,697,
stops,stop_name,sv,Sotalaisgatan,1971,
stops,stop_name,sv,Biodalen,258,
stops,stop_name,sv,Impivaara,1564,
stops,stop_name,sv,Messingsgatan,249,
stops,stop_name,sv,Johannehöjden,1051,
stops,stop_name,sv,Oljehamnen,729,
stops,stop_name,sv,Gamla Tammerforsvägen,653,
stops,stop_name,sv,Reso å,753,
stops,stop_name,sv,Margaretavägen,418,
stops,stop_name,sv,Västra bågen,740,
stops,stop_name,sv,Varvets gamla port,1823,
stops,stop_name,sv,Toijais,165,
stops,stop_name,sv,Dalsåkersgatan,25,
stops,stop_name,sv,Hintza Knaps gata,1460,
stops,stop_name,sv,Björnplan,875,
stops,stop_name,sv,Centrum,T87,
stops,stop_name,sv,Rätiälägatan,598,
stops,stop_name,sv,Byggmästarvägen,1533,
stops,stop_name,sv,Västerlånggatan,150,
stops,stop_name,sv,Mikaelskyrkan,207,
stops,stop_name,sv,Sibeliusgatan,1596,
stops,stop_name,sv,Maunulavägen,363,
stops,stop_name,sv,Nepovägen,416,
stops,stop_name,sv,Jäkärlävägen,1773,
stops,stop_name,sv,Anttila,1416,
stops,stop_name,sv,Kuppis ishall,469,
stops,stop_name,sv,Lukoilavägen,173,
stops,stop_name,sv,Olvonvägen,87,
stops,stop_name,sv,Nya begravningsplatsen,691,
stops,stop_name,sv,Laihasmäkivägen,693,
stops,stop_name,sv,Tillerigatan,1513,
stops,stop_name,sv,Capsiagatan,1552,
stops,stop_name,sv,Okgatan,971,
stops,stop_name,sv,Markulaparken,995,
stops,stop_name,sv,Väcklax V,8231,
stops,stop_name,sv,Moisio,1066,
stops,stop_name,sv,Pernovägen,746,
stops,stop_name,sv,Rusthållsbrinken,921,
stops,stop_name,sv,Böle V,8237,
stops,stop_name,sv,Ungdomsgård,727,
stops,stop_name,sv,Ungdomsgård,676,
stops,stop_name,sv,Skansgatan,354,
stops,stop_name,sv,Kylmänalhogatan,1358,
stops,stop_name,sv,Piparby V,8207,
stops,stop_name,sv,Paavolaplan,1511,
stops,stop_name,sv,Varvet,296,
stops,stop_name,sv,Skansgatan,356,
stops,stop_name,sv,Siutlagatan,1619,
stops,stop_name,sv,Dikesbrinken,1353,
stops,stop_name,sv,Lepolavägen,1307,
stops,stop_name,sv,Druckis V,8233,
stops,stop_name,sv,Skogsvägen,121,
stops,stop_name,sv,Veckarn Ö,8190,
stops,stop_name,sv,Paimala,1111,
stops,stop_name,sv,Jyrkkälä,762,
stops,stop_name,sv,Centrum,T82,
stops,stop_name,en,City centre,T82,
stops,stop_name,sv,Lingatan,507,
stops,stop_name,sv,Kungsbäcksvägen,1546,
stops,stop_name,sv,Kuikkulagatan,1646,
stops,stop_name,sv,Kyrkåker N,8284,
stops,stop_name,sv,Marjamäkivägen,305,
stops,stop_name,sv,Auvaismäkivägen,1122,
stops,stop_name,sv,Rönngränden,1347,
stops,stop_name,sv,Ilmarinengatan,1672,
stops,stop_name,sv,Klövergatan,1464,
stops,stop_name,sv,Brinkhall,1259,
stops,stop_name,sv,Mässfältsgatan,741,
stops,stop_name,sv,Ruotsalavägen,423,
stops,stop_name,sv,Österåkergatan,1054,
stops,stop_name,sv,Autisplan,174,
stops,stop_name,sv,Villebrådsgatan,1733,
stops,stop_name,sv,Åbo busstation,41,
stops,stop_name,en,Turku bus station,41,
stops,stop_name,sv,Salutorget,T4,
stops,stop_name,en,Market Square (City centre),T4,
stops,stop_name,sv,Pitkämäkiparken,907,
stops,stop_name,sv,Skogsuddevägen N,8170,
stops,stop_name,sv,Dressingatan,554,
stops,stop_name,sv,Folkparksvägen,570,
stops,stop_name,sv,Suvantovägen,1095,
stops,stop_name,sv,Pakastovägen N,8280,
stops,stop_name,sv,Prästsundsgatan,351,
stops,stop_name,sv,Kaskisgatan,160,
stops,stop_name,sv,Muntersgatan,985,
stops,stop_name,sv,Klippbrinken,1026,
stops,stop_name,sv,Hallonvägen,1040,
stops,stop_name,sv,Mullivägen,1590,
stops,stop_name,sv,Bäckgatan,683,
stops,stop_name,sv,Tortinmäkivägen,1148,
stops,stop_name,sv,Vuorelavägen,1718,
stops,stop_name,sv,Kakskerta skola,1756,
stops,stop_name,sv,Maanpäävägen,435,
stops,stop_name,sv,Föreningshuset,1321,
stops,stop_name,sv,Becktranevägen,1480,
stops,stop_name,sv,Simonby Ö,8198,
stops,stop_name,sv,Stenkonsvägen,502,
stops,stop_name,sv,Kaivasvägen,1162,
stops,stop_name,sv,Taskulavägen,626,
stops,stop_name,sv,Lillheikkilävägen,606,
stops,stop_name,sv,Midsommarvägen,1074,
stops,stop_name,sv,Källflödet,1257,
stops,stop_name,sv,Paimalavägen,253,
stops,stop_name,sv,Frilagret,575,
stops,stop_name,sv,Järnverksgatan,1218,
stops,stop_name,sv,Posten,148,
stops,stop_name,sv,Trädgårdsgatan,146,
stops,stop_name,sv,Simhusgatan,947,
stops,stop_name,sv,Generalens väg,1249,
stops,stop_name,sv,Vaistevägen,1087,
stops,stop_name,sv,Montörgatan,813,
stops,stop_name,sv,Pargas busstation,8138,
stops,stop_name,sv,Bäckgatan,721,
stops,stop_name,sv,Vårdberget,133,
stops,stop_name,sv,Suvantovägen,1106,
stops,stop_name,sv,Meritalo,390,
stops,stop_name,sv,Bockabergsvägen S,8163,
stops,stop_name,sv,Adventsgränden,269,
stops,stop_name,sv,Sotalaisgatan,152,
stops,stop_name,sv,Tjudergatan,658,
stops,stop_name,sv,Oriketo,1438,
stops,stop_name,sv,Stålarmsgatan,156,
stops,stop_name,sv,Generalens väg,1283,
stops,stop_name,sv,Raustvuorivägen,1292,
stops,stop_name,sv,Urpovägen,223,
stops,stop_name,sv,Centrum,T85,
stops,stop_name,en,City centre,T85,
stops,stop_name,sv,Kohmovägen,1655,
stops,stop_name,sv,Kakskerta skola,1755,
stops,stop_name,sv,Idrottshuset,1109,
stops,stop_name,sv,Ungdomsgård,675,
stops,stop_name,sv,Artukais startbana,1523,
stops,stop_name,sv,Kierlävägen,1289,
stops,stop_name,sv,Trätorget,PT2,
stops,stop_name,en,Puutori square,PT2,
stops,stop_name,sv,Skagsudden Ö,8184,
stops,stop_name,sv,Paimalavägen,230,
stops,stop_name,sv,Norrströmsvägen S,8214,
stops,stop_name,sv,Kuppisgatan,1691,
stops,stop_name,sv,Biodalen,204,
stops,stop_name,sv,Tandkliniken,1047,
stops,stop_name,sv,Talpiagränden,886,
stops,stop_name,sv,Smedsgatan,159,
stops,stop_name,sv,Kollivägen,1264,
stops,stop_name,sv,Rusthållsgatan,601,
stops,stop_name,sv,Auvaisvägen,1119,
stops,stop_name,sv,Getholmen V,8229,
stops,stop_name,sv,Idrottshallen,1033,
stops,stop_name,sv,Oriniemi,316,
stops,stop_name,sv,Slottsgatan,106,
stops,stop_name,sv,Östra bågen,471,
stops,stop_name,sv,Centrum,T89,
stops,stop_name,en,City centre,T89,
stops,stop_name,sv,Vikomvägen V,8203,
stops,stop_name,sv,Martinsbron,73,
stops,stop_name,sv,Sjömansgatan,331,
